,generation,new_infections_1,new_infections_2,total_infections_1,total_infections_2,total_infections,simulation_id
2,2,0,0,2,0,2,242
0,0,1,0,1,0,1,243
1,1,0,1,1,1,2,243
2,2,2,0,3,1,4,243
3,3,1,0,4,1,5,243
4,4,0,1,4,2,6,243
5,5,0,0,4,2,6,243
0,0,1,0,1,0,1,244
1,1,1,0,2,0,2,244
2,2,1,0,3,0,3,244
3,3,0,0,3,0,3,244
0,0,1,0,1,0,1,245
1,1,2,0,3,0,3,245
2,2,0,0,3,0,3,245
0,0,1,0,1,0,1,246
1,1,1,1,2,1,3,246
2,2,1,0,3,1,4,246
3,3,1,0,4,1,5,246
4,4,1,0,5,1,6,246
5,5,0,0,5,1,6,246
0,0,1,0,1,0,1,247
1,1,2,0,3,0,3,247
2,2,1,0,4,0,4,247
3,3,2,0,6,0,6,247
4,4,2,0,8,0,8,247
5,5,1,0,9,0,9,247
6,6,1,0,10,0,10,247
7,7,0,0,10,0,10,247
0,0,1,0,1,0,1,248
1,1,1,0,2,0,2,248
2,2,1,0,3,0,3,248
3,3,1,0,4,0,4,248
4,4,1,0,5,0,5,248
5,5,0,0,5,0,5,248
0,0,1,0,1,0,1,249
1,1,0,0,1,0,1,249
0,0,1,0,1,0,1,250
1,1,1,0,2,0,2,250
2,2,0,0,2,0,2,250
0,0,1,0,1,0,1,251
1,1,2,0,3,0,3,251
2,2,1,0,4,0,4,251
3,3,0,0,4,0,4,251
0,0,1,0,1,0,1,252
1,1,1,0,2,0,2,252
2,2,1,1,3,1,4,252
3,3,0,1,3,2,5,252
4,4,0,0,3,2,5,252
0,0,1,0,1,0,1,253
1,1,2,0,3,0,3,253
2,2,1,0,4,0,4,253
3,3,1,0,5,0,5,253
4,4,1,0,6,0,6,253
5,5,1,1,7,1,8,253
6,6,1,0,8,1,9,253
7,7,2,0,10,1,11,253
8,8,1,0,11,1,12,253
9,9,1,1,12,2,14,253
10,10,2,0,14,2,16,253
11,11,1,0,15,2,17,253
12,12,0,0,15,2,17,253
0,0,1,0,1,0,1,254
1,1,0,0,1,0,1,254
0,0,1,0,1,0,1,255
1,1,0,0,1,0,1,255
0,0,1,0,1,0,1,256
1,1,3,0,4,0,4,256
2,2,0,0,4,0,4,256
0,0,1,0,1,0,1,257
1,1,0,0,1,0,1,257
0,0,1,0,1,0,1,258
1,1,0,0,1,0,1,258
0,0,1,0,1,0,1,259
1,1,2,0,3,0,3,259
2,2,0,0,3,0,3,259
0,0,1,0,1,0,1,260
1,1,0,0,1,0,1,260
0,0,1,0,1,0,1,261
1,1,0,0,1,0,1,261
0,0,1,0,1,0,1,262
1,1,0,0,1,0,1,262
0,0,1,0,1,0,1,263
1,1,1,0,2,0,2,263
2,2,1,0,3,0,3,263
3,3,1,0,4,0,4,263
4,4,1,0,5,0,5,263
5,5,2,0,7,0,7,263
6,6,2,0,9,0,9,263
7,7,1,0,10,0,10,263
8,8,0,0,10,0,10,263
0,0,1,0,1,0,1,264
1,1,1,0,2,0,2,264
2,2,0,0,2,0,2,264
0,0,1,0,1,0,1,265
1,1,0,0,1,0,1,265
0,0,1,0,1,0,1,266
1,1,0,0,1,0,1,266
0,0,1,0,1,0,1,267
1,1,0,0,1,0,1,267
0,0,1,0,1,0,1,268
1,1,0,0,1,0,1,268
0,0,1,0,1,0,1,269
1,1,0,0,1,0,1,269
0,0,1,0,1,0,1,270
1,1,0,0,1,0,1,270
0,0,1,0,1,0,1,271
1,1,0,0,1,0,1,271
0,0,1,0,1,0,1,272
1,1,3,1,4,1,5,272
2,2,0,0,4,1,5,272
0,0,1,0,1,0,1,273
1,1,1,0,2,0,2,273
2,2,1,0,3,0,3,273
3,3,1,0,4,0,4,273
4,4,2,0,6,0,6,273
5,5,4,2,10,2,12,273
6,6,3,4,13,6,19,273
7,7,4,2,17,8,25,273
8,8,6,3,23,11,34,273
9,9,5,5,28,16,44,273
10,10,3,3,31,19,50,273
11,11,2,2,33,21,54,273
12,12,2,2,35,23,58,273
13,13,1,4,36,27,63,273
14,14,1,2,37,29,66,273
15,15,1,4,38,33,71,273
16,16,2,7,40,40,80,273
17,17,1,4,41,44,85,273
18,18,2,7,43,51,94,273
19,19,4,3,47,54,101,273
20,20,5,2,52,56,108,273
21,21,4,2,56,58,114,273
22,22,5,4,61,62,123,273
23,23,3,2,64,64,128,273
24,24,6,4,70,68,138,273
25,25,6,3,76,71,147,273
26,26,6,8,82,79,161,273
27,27,6,7,88,86,174,273
28,28,8,5,96,91,187,273
29,29,13,7,109,98,207,273
30,30,8,13,117,111,228,273
31,31,7,14,124,125,249,273
32,32,12,9,136,134,270,273
33,33,6,5,142,139,281,273
34,34,4,2,146,141,287,273
35,35,2,2,148,143,291,273
36,36,0,1,148,144,292,273
37,37,0,0,148,144,292,273
0,0,1,0,1,0,1,274
1,1,0,0,1,0,1,274
0,0,1,0,1,0,1,275
1,1,1,0,2,0,2,275
2,2,1,0,3,0,3,275
3,3,1,0,4,0,4,275
4,4,3,1,7,1,8,275
5,5,0,1,7,2,9,275
6,6,0,1,7,3,10,275
7,7,1,0,8,3,11,275
8,8,0,0,8,3,11,275
0,0,1,0,1,0,1,276
1,1,0,0,1,0,1,276
0,0,1,0,1,0,1,277
1,1,1,0,2,0,2,277
2,2,0,0,2,0,2,277
0,0,1,0,1,0,1,278
1,1,0,0,1,0,1,278
0,0,1,0,1,0,1,279
1,1,1,0,2,0,2,279
2,2,1,0,3,0,3,279
3,3,0,3,3,3,6,279
4,4,0,3,3,6,9,279
5,5,1,1,4,7,11,279
6,6,2,1,6,8,14,279
7,7,1,2,7,10,17,279
8,8,0,1,7,11,18,279
9,9,0,0,7,11,18,279
0,0,1,0,1,0,1,280
1,1,0,0,1,0,1,280
0,0,1,0,1,0,1,281
1,1,1,0,2,0,2,281
2,2,1,0,3,0,3,281
3,3,1,0,4,0,4,281
4,4,0,1,4,1,5,281
5,5,0,2,4,3,7,281
6,6,0,1,4,4,8,281
7,7,0,0,4,4,8,281
0,0,1,0,1,0,1,282
1,1,0,0,1,0,1,282
0,0,1,0,1,0,1,283
1,1,1,0,2,0,2,283
2,2,0,0,2,0,2,283
0,0,1,0,1,0,1,284
1,1,0,0,1,0,1,284
0,0,1,0,1,0,1,285
1,1,0,0,1,0,1,285
0,0,1,0,1,0,1,286
1,1,1,0,2,0,2,286
2,2,0,1,2,1,3,286
3,3,0,1,2,2,4,286
4,4,0,5,2,7,9,286
5,5,1,9,3,16,19,286
6,6,3,6,6,22,28,286
7,7,7,2,13,24,37,286
8,8,4,1,17,25,42,286
9,9,3,2,20,27,47,286
10,10,5,1,25,28,53,286
11,11,0,2,25,30,55,286
12,12,0,1,25,31,56,286
13,13,0,0,25,31,56,286
0,0,1,0,1,0,1,287
1,1,1,1,2,1,3,287
2,2,2,0,4,1,5,287
3,3,1,3,5,4,9,287
4,4,1,3,6,7,13,287
5,5,1,2,7,9,16,287
6,6,2,3,9,12,21,287
7,7,2,6,11,18,29,287
8,8,5,2,16,20,36,287
9,9,2,5,18,25,43,287
10,10,4,2,22,27,49,287
11,11,3,1,25,28,53,287
12,12,3,2,28,30,58,287
13,13,2,2,30,32,62,287
14,14,0,3,30,35,65,287
15,15,0,2,30,37,67,287
16,16,0,2,30,39,69,287
17,17,2,0,32,39,71,287
18,18,2,0,34,39,73,287
19,19,1,0,35,39,74,287
20,20,1,0,36,39,75,287
21,21,1,0,37,39,76,287
22,22,0,0,37,39,76,287
0,0,1,0,1,0,1,288
1,1,0,0,1,0,1,288
0,0,1,0,1,0,1,289
1,1,1,0,2,0,2,289
2,2,0,0,2,0,2,289
0,0,1,0,1,0,1,290
1,1,0,0,1,0,1,290
0,0,1,0,1,0,1,291
1,1,1,0,2,0,2,291
2,2,1,0,3,0,3,291
3,3,0,1,3,1,4,291
4,4,0,0,3,1,4,291
0,0,1,0,1,0,1,292
1,1,3,0,4,0,4,292
2,2,3,0,7,0,7,292
3,3,3,2,10,2,12,292
4,4,3,3,13,5,18,292
5,5,4,1,17,6,23,292
6,6,3,2,20,8,28,292
7,7,3,2,23,10,33,292
8,8,0,3,23,13,36,292
9,9,0,2,23,15,38,292
10,10,1,2,24,17,41,292
11,11,2,2,26,19,45,292
12,12,3,0,29,19,48,292
13,13,2,1,31,20,51,292
14,14,1,2,32,22,54,292
15,15,1,4,33,26,59,292
16,16,2,4,35,30,65,292
17,17,2,3,37,33,70,292
18,18,1,3,38,36,74,292
19,19,3,1,41,37,78,292
20,20,4,1,45,38,83,292
21,21,3,0,48,38,86,292
22,22,0,0,48,38,86,292
0,0,1,0,1,0,1,293
1,1,1,0,2,0,2,293
2,2,0,1,2,1,3,293
3,3,0,0,2,1,3,293
0,0,1,0,1,0,1,294
1,1,0,0,1,0,1,294
0,0,1,0,1,0,1,295
1,1,2,0,3,0,3,295
2,2,2,0,5,0,5,295
3,3,1,0,6,0,6,295
4,4,2,0,8,0,8,295
5,5,3,0,11,0,11,295
6,6,1,0,12,0,12,295
7,7,0,0,12,0,12,295
0,0,1,0,1,0,1,296
1,1,1,1,2,1,3,296
2,2,1,1,3,2,5,296
3,3,1,0,4,2,6,296
4,4,2,0,6,2,8,296
5,5,2,1,8,3,11,296
6,6,2,0,10,3,13,296
7,7,1,0,11,3,14,296
8,8,0,0,11,3,14,296
0,0,1,0,1,0,1,297
1,1,0,0,1,0,1,297
0,0,1,0,1,0,1,298
1,1,0,1,1,1,2,298
2,2,0,0,1,1,2,298
0,0,1,0,1,0,1,299
1,1,1,0,2,0,2,299
2,2,0,0,2,0,2,299
0,0,1,0,1,0,1,300
1,1,2,0,3,0,3,300
2,2,0,0,3,0,3,300
0,0,1,0,1,0,1,301
1,1,1,0,2,0,2,301
2,2,0,0,2,0,2,301
0,0,1,0,1,0,1,302
1,1,1,1,2,1,3,302
2,2,0,0,2,1,3,302
0,0,1,0,1,0,1,303
1,1,1,0,2,0,2,303
2,2,0,0,2,0,2,303
0,0,1,0,1,0,1,304
1,1,0,1,1,1,2,304
2,2,2,0,3,1,4,304
3,3,1,0,4,1,5,304
4,4,0,0,4,1,5,304
0,0,1,0,1,0,1,305
1,1,1,0,2,0,2,305
2,2,0,0,2,0,2,305
0,0,1,0,1,0,1,306
1,1,2,0,3,0,3,306
2,2,2,0,5,0,5,306
3,3,0,0,5,0,5,306
0,0,1,0,1,0,1,307
1,1,0,1,1,1,2,307
2,2,1,0,2,1,3,307
3,3,1,1,3,2,5,307
4,4,2,2,5,4,9,307
5,5,2,3,7,7,14,307
6,6,3,1,10,8,18,307
7,7,1,2,11,10,21,307
8,8,1,1,12,11,23,307
9,9,0,0,12,11,23,307
0,0,1,0,1,0,1,308
1,1,1,0,2,0,2,308
2,2,1,0,3,0,3,308
3,3,2,0,5,0,5,308
4,4,0,0,5,0,5,308
0,0,1,0,1,0,1,309
1,1,0,0,1,0,1,309
0,0,1,0,1,0,1,310
1,1,0,0,1,0,1,310
0,0,1,0,1,0,1,311
1,1,1,0,2,0,2,311
2,2,1,0,3,0,3,311
3,3,0,0,3,0,3,311
0,0,1,0,1,0,1,312
1,1,1,0,2,0,2,312
2,2,2,0,4,0,4,312
3,3,1,0,5,0,5,312
4,4,1,0,6,0,6,312
5,5,2,0,8,0,8,312
6,6,3,1,11,1,12,312
7,7,2,0,13,1,14,312
8,8,1,0,14,1,15,312
9,9,0,0,14,1,15,312
0,0,1,0,1,0,1,313
1,1,2,0,3,0,3,313
2,2,1,0,4,0,4,313
3,3,1,0,5,0,5,313
4,4,1,0,6,0,6,313
5,5,0,0,6,0,6,313
0,0,1,0,1,0,1,314
1,1,0,0,1,0,1,314
0,0,1,0,1,0,1,315
1,1,3,0,4,0,4,315
2,2,1,0,5,0,5,315
3,3,0,0,5,0,5,315
0,0,1,0,1,0,1,316
1,1,1,0,2,0,2,316
2,2,0,0,2,0,2,316
0,0,1,0,1,0,1,317
1,1,1,0,2,0,2,317
2,2,0,0,2,0,2,317
0,0,1,0,1,0,1,318
1,1,1,0,2,0,2,318
2,2,1,0,3,0,3,318
3,3,3,0,6,0,6,318
4,4,0,0,6,0,6,318
0,0,1,0,1,0,1,319
1,1,1,0,2,0,2,319
2,2,1,1,3,1,4,319
3,3,1,0,4,1,5,319
4,4,0,1,4,2,6,319
5,5,0,1,4,3,7,319
6,6,0,0,4,3,7,319
0,0,1,0,1,0,1,320
1,1,0,0,1,0,1,320
0,0,1,0,1,0,1,321
1,1,0,0,1,0,1,321
0,0,1,0,1,0,1,322
1,1,1,0,2,0,2,322
2,2,0,0,2,0,2,322
0,0,1,0,1,0,1,323
1,1,2,0,3,0,3,323
2,2,0,0,3,0,3,323
0,0,1,0,1,0,1,324
1,1,0,1,1,1,2,324
2,2,0,0,1,1,2,324
0,0,1,0,1,0,1,325
1,1,2,0,3,0,3,325
2,2,1,0,4,0,4,325
3,3,2,0,6,0,6,325
4,4,2,0,8,0,8,325
5,5,1,0,9,0,9,325
6,6,0,0,9,0,9,325
0,0,1,0,1,0,1,326
1,1,1,0,2,0,2,326
2,2,1,1,3,1,4,326
3,3,1,1,4,2,6,326
4,4,2,0,6,2,8,326
5,5,0,0,6,2,8,326
0,0,1,0,1,0,1,327
1,1,0,0,1,0,1,327
0,0,1,0,1,0,1,328
1,1,1,2,2,2,4,328
2,2,1,0,3,2,5,328
3,3,1,0,4,2,6,328
4,4,2,1,6,3,9,328
5,5,0,1,6,4,10,328
6,6,0,2,6,6,12,328
7,7,2,1,8,7,15,328
8,8,1,0,9,7,16,328
9,9,4,0,13,7,20,328
10,10,5,1,18,8,26,328
11,11,6,1,24,9,33,328
12,12,4,0,28,9,37,328
13,13,2,0,30,9,39,328
14,14,1,0,31,9,40,328
15,15,0,0,31,9,40,328
0,0,1,0,1,0,1,329
1,1,0,0,1,0,1,329
0,0,1,0,1,0,1,330
1,1,2,0,3,0,3,330
2,2,0,0,3,0,3,330
0,0,1,0,1,0,1,331
1,1,2,0,3,0,3,331
2,2,0,1,3,1,4,331
3,3,0,0,3,1,4,331
0,0,1,0,1,0,1,332
1,1,1,0,2,0,2,332
2,2,0,0,2,0,2,332
0,0,1,0,1,0,1,333
1,1,0,0,1,0,1,333
0,0,1,0,1,0,1,334
1,1,1,0,2,0,2,334
2,2,3,2,5,2,7,334
3,3,2,0,7,2,9,334
4,4,0,2,7,4,11,334
5,5,0,2,7,6,13,334
6,6,0,1,7,7,14,334
7,7,1,2,8,9,17,334
8,8,0,2,8,11,19,334
9,9,1,0,9,11,20,334
10,10,0,0,9,11,20,334
0,0,1,0,1,0,1,335
1,1,0,0,1,0,1,335
0,0,1,0,1,0,1,336
1,1,3,0,4,0,4,336
2,2,0,0,4,0,4,336
0,0,1,0,1,0,1,337
1,1,1,0,2,0,2,337
2,2,0,0,2,0,2,337
0,0,1,0,1,0,1,338
1,1,1,0,2,0,2,338
2,2,0,0,2,0,2,338
0,0,1,0,1,0,1,339
1,1,3,0,4,0,4,339
2,2,0,0,4,0,4,339
0,0,1,0,1,0,1,340
1,1,0,0,1,0,1,340
0,0,1,0,1,0,1,341
1,1,0,0,1,0,1,341
0,0,1,0,1,0,1,342
1,1,0,0,1,0,1,342
0,0,1,0,1,0,1,343
1,1,2,1,3,1,4,343
2,2,0,0,3,1,4,343
0,0,1,0,1,0,1,344
1,1,2,1,3,1,4,344
2,2,0,0,3,1,4,344
0,0,1,0,1,0,1,345
1,1,1,1,2,1,3,345
2,2,0,0,2,1,3,345
0,0,1,0,1,0,1,346
1,1,0,0,1,0,1,346
0,0,1,0,1,0,1,347
1,1,0,0,1,0,1,347
0,0,1,0,1,0,1,348
1,1,0,0,1,0,1,348
0,0,1,0,1,0,1,349
1,1,1,0,2,0,2,349
2,2,0,0,2,0,2,349
0,0,1,0,1,0,1,350
1,1,2,0,3,0,3,350
2,2,0,0,3,0,3,350
0,0,1,0,1,0,1,351
1,1,1,0,2,0,2,351
2,2,0,0,2,0,2,351
0,0,1,0,1,0,1,352
1,1,0,0,1,0,1,352
0,0,1,0,1,0,1,353
1,1,2,0,3,0,3,353
2,2,0,0,3,0,3,353
0,0,1,0,1,0,1,354
1,1,0,0,1,0,1,354
0,0,1,0,1,0,1,355
1,1,0,0,1,0,1,355
0,0,1,0,1,0,1,356
1,1,0,0,1,0,1,356
0,0,1,0,1,0,1,357
1,1,1,0,2,0,2,357
2,2,1,0,3,0,3,357
3,3,1,0,4,0,4,357
4,4,1,1,5,1,6,357
5,5,1,2,6,3,9,357
6,6,1,3,7,6,13,357
7,7,2,1,9,7,16,357
8,8,2,2,11,9,20,357
9,9,1,2,12,11,23,357
10,10,0,1,12,12,24,357
11,11,1,1,13,13,26,357
12,12,2,2,15,15,30,357
13,13,1,1,16,16,32,357
14,14,0,0,16,16,32,357
0,0,1,0,1,0,1,358
1,1,1,1,2,1,3,358
2,2,1,0,3,1,4,358
3,3,0,0,3,1,4,358
0,0,1,0,1,0,1,359
1,1,1,0,2,0,2,359
2,2,1,0,3,0,3,359
3,3,1,0,4,0,4,359
4,4,1,0,5,0,5,359
5,5,1,0,6,0,6,359
6,6,1,0,7,0,7,359
7,7,1,0,8,0,8,359
8,8,0,0,8,0,8,359
0,0,1,0,1,0,1,360
1,1,0,0,1,0,1,360
0,0,1,0,1,0,1,361
1,1,1,0,2,0,2,361
2,2,0,1,2,1,3,361
3,3,0,0,2,1,3,361
0,0,1,0,1,0,1,362
1,1,1,1,2,1,3,362
2,2,1,0,3,1,4,362
3,3,2,0,5,1,6,362
4,4,1,0,6,1,7,362
5,5,0,0,6,1,7,362
0,0,1,0,1,0,1,363
1,1,0,0,1,0,1,363
0,0,1,0,1,0,1,364
1,1,0,0,1,0,1,364
0,0,1,0,1,0,1,365
1,1,1,0,2,0,2,365
2,2,2,0,4,0,4,365
3,3,1,1,5,1,6,365
4,4,1,1,6,2,8,365
5,5,1,2,7,4,11,365
6,6,1,3,8,7,15,365
7,7,1,5,9,12,21,365
8,8,3,3,12,15,27,365
9,9,0,3,12,18,30,365
10,10,1,0,13,18,31,365
11,11,0,0,13,18,31,365
0,0,1,0,1,0,1,366
1,1,0,1,1,1,2,366
2,2,1,0,2,1,3,366
3,3,3,1,5,2,7,366
4,4,0,0,5,2,7,366
0,0,1,0,1,0,1,367
1,1,1,0,2,0,2,367
2,2,0,0,2,0,2,367
0,0,1,0,1,0,1,368
1,1,1,0,2,0,2,368
2,2,0,0,2,0,2,368
0,0,1,0,1,0,1,369
1,1,0,0,1,0,1,369
0,0,1,0,1,0,1,370
1,1,1,0,2,0,2,370
2,2,2,0,4,0,4,370
3,3,0,0,4,0,4,370
0,0,1,0,1,0,1,371
1,1,0,0,1,0,1,371
0,0,1,0,1,0,1,372
1,1,1,0,2,0,2,372
2,2,0,0,2,0,2,372
0,0,1,0,1,0,1,373
1,1,1,0,2,0,2,373
2,2,3,0,5,0,5,373
3,3,2,0,7,0,7,373
4,4,1,0,8,0,8,373
5,5,1,0,9,0,9,373
6,6,1,0,10,0,10,373
7,7,1,1,11,1,12,373
8,8,1,0,12,1,13,373
9,9,1,0,13,1,14,373
10,10,1,0,14,1,15,373
11,11,2,0,16,1,17,373
12,12,2,0,18,1,19,373
13,13,0,0,18,1,19,373
0,0,1,0,1,0,1,374
1,1,0,0,1,0,1,374
0,0,1,0,1,0,1,375
1,1,1,0,2,0,2,375
2,2,0,0,2,0,2,375
0,0,1,0,1,0,1,376
1,1,1,0,2,0,2,376
2,2,1,0,3,0,3,376
3,3,2,0,5,0,5,376
4,4,1,1,6,1,7,376
5,5,1,0,7,1,8,376
6,6,2,0,9,1,10,376
7,7,1,0,10,1,11,376
8,8,0,0,10,1,11,376
0,0,1,0,1,0,1,377
1,1,0,0,1,0,1,377
0,0,1,0,1,0,1,378
1,1,0,0,1,0,1,378
0,0,1,0,1,0,1,379
1,1,0,0,1,0,1,379
0,0,1,0,1,0,1,380
1,1,1,0,2,0,2,380
2,2,0,0,2,0,2,380
0,0,1,0,1,0,1,381
1,1,1,0,2,0,2,381
2,2,1,0,3,0,3,381
3,3,0,0,3,0,3,381
0,0,1,0,1,0,1,382
1,1,2,0,3,0,3,382
2,2,0,1,3,1,4,382
3,3,0,2,3,3,6,382
4,4,1,1,4,4,8,382
5,5,1,0,5,4,9,382
6,6,1,0,6,4,10,382
7,7,0,0,6,4,10,382
0,0,1,0,1,0,1,383
1,1,1,0,2,0,2,383
2,2,0,0,2,0,2,383
0,0,1,0,1,0,1,384
1,1,1,0,2,0,2,384
2,2,1,1,3,1,4,384
3,3,0,0,3,1,4,384
0,0,1,0,1,0,1,385
1,1,1,1,2,1,3,385
2,2,0,0,2,1,3,385
0,0,1,0,1,0,1,386
1,1,1,0,2,0,2,386
2,2,2,0,4,0,4,386
3,3,2,1,6,1,7,386
4,4,1,1,7,2,9,386
5,5,1,0,8,2,10,386
6,6,0,1,8,3,11,386
7,7,0,0,8,3,11,386
0,0,1,0,1,0,1,387
1,1,0,0,1,0,1,387
0,0,1,0,1,0,1,388
1,1,0,1,1,1,2,388
2,2,0,0,1,1,2,388
0,0,1,0,1,0,1,389
1,1,0,1,1,1,2,389
2,2,2,0,3,1,4,389
3,3,1,0,4,1,5,389
4,4,0,0,4,1,5,389
0,0,1,0,1,0,1,390
1,1,0,0,1,0,1,390
0,0,1,0,1,0,1,391
1,1,2,1,3,1,4,391
2,2,0,0,3,1,4,391
0,0,1,0,1,0,1,392
1,1,0,0,1,0,1,392
0,0,1,0,1,0,1,393
1,1,0,1,1,1,2,393
2,2,0,0,1,1,2,393
0,0,1,0,1,0,1,394
1,1,0,0,1,0,1,394
0,0,1,0,1,0,1,395
1,1,0,0,1,0,1,395
0,0,1,0,1,0,1,396
1,1,0,0,1,0,1,396
0,0,1,0,1,0,1,397
1,1,0,0,1,0,1,397
0,0,1,0,1,0,1,398
1,1,0,0,1,0,1,398
0,0,1,0,1,0,1,399
1,1,2,0,3,0,3,399
2,2,3,0,6,0,6,399
3,3,3,0,9,0,9,399
4,4,0,0,9,0,9,399
0,0,1,0,1,0,1,400
1,1,0,1,1,1,2,400
2,2,1,0,2,1,3,400
3,3,1,0,3,1,4,400
4,4,0,0,3,1,4,400
0,0,1,0,1,0,1,401
1,1,0,0,1,0,1,401
0,0,1,0,1,0,1,402
1,1,0,0,1,0,1,402
0,0,1,0,1,0,1,403
1,1,0,0,1,0,1,403
0,0,1,0,1,0,1,404
1,1,3,0,4,0,4,404
2,2,3,0,7,0,7,404
3,3,2,1,9,1,10,404
4,4,0,0,9,1,10,404
0,0,1,0,1,0,1,405
1,1,0,0,1,0,1,405
0,0,1,0,1,0,1,406
1,1,0,0,1,0,1,406
0,0,1,0,1,0,1,407
1,1,0,1,1,1,2,407
2,2,2,0,3,1,4,407
3,3,0,0,3,1,4,407
0,0,1,0,1,0,1,408
1,1,2,0,3,0,3,408
2,2,2,1,5,1,6,408
3,3,0,1,5,2,7,408
4,4,0,0,5,2,7,408
0,0,1,0,1,0,1,409
1,1,3,0,4,0,4,409
2,2,0,0,4,0,4,409
0,0,1,0,1,0,1,410
1,1,0,0,1,0,1,410
0,0,1,0,1,0,1,411
1,1,0,0,1,0,1,411
0,0,1,0,1,0,1,412
1,1,2,0,3,0,3,412
2,2,0,0,3,0,3,412
0,0,1,0,1,0,1,413
1,1,1,0,2,0,2,413
2,2,1,0,3,0,3,413
3,3,0,0,3,0,3,413
0,0,1,0,1,0,1,414
1,1,0,0,1,0,1,414
0,0,1,0,1,0,1,415
1,1,0,1,1,1,2,415
2,2,0,1,1,2,3,415
3,3,0,0,1,2,3,415
0,0,1,0,1,0,1,416
1,1,1,0,2,0,2,416
2,2,0,0,2,0,2,416
0,0,1,0,1,0,1,417
1,1,1,0,2,0,2,417
2,2,0,0,2,0,2,417
0,0,1,0,1,0,1,418
1,1,2,0,3,0,3,418
2,2,0,0,3,0,3,418
0,0,1,0,1,0,1,419
1,1,0,0,1,0,1,419
0,0,1,0,1,0,1,420
1,1,1,0,2,0,2,420
2,2,0,0,2,0,2,420
0,0,1,0,1,0,1,421
1,1,0,0,1,0,1,421
0,0,1,0,1,0,1,422
1,1,0,0,1,0,1,422
0,0,1,0,1,0,1,423
1,1,0,0,1,0,1,423
0,0,1,0,1,0,1,424
1,1,0,0,1,0,1,424
0,0,1,0,1,0,1,425
1,1,2,1,3,1,4,425
2,2,0,0,3,1,4,425
0,0,1,0,1,0,1,426
1,1,1,0,2,0,2,426
2,2,0,0,2,0,2,426
0,0,1,0,1,0,1,427
1,1,1,0,2,0,2,427
2,2,0,0,2,0,2,427
0,0,1,0,1,0,1,428
1,1,0,1,1,1,2,428
2,2,0,1,1,2,3,428
3,3,0,0,1,2,3,428
0,0,1,0,1,0,1,429
1,1,0,0,1,0,1,429
0,0,1,0,1,0,1,430
1,1,2,1,3,1,4,430
2,2,0,0,3,1,4,430
0,0,1,0,1,0,1,431
1,1,2,0,3,0,3,431
2,2,1,0,4,0,4,431
3,3,0,0,4,0,4,431
0,0,1,0,1,0,1,432
1,1,0,0,1,0,1,432
0,0,1,0,1,0,1,433
1,1,1,0,2,0,2,433
2,2,0,1,2,1,3,433
3,3,0,0,2,1,3,433
0,0,1,0,1,0,1,434
1,1,0,1,1,1,2,434
2,2,1,0,2,1,3,434
3,3,0,0,2,1,3,434
0,0,1,0,1,0,1,435
1,1,1,0,2,0,2,435
2,2,0,0,2,0,2,435
0,0,1,0,1,0,1,436
1,1,3,0,4,0,4,436
2,2,2,2,6,2,8,436
3,3,2,2,8,4,12,436
4,4,1,3,9,7,16,436
5,5,1,1,10,8,18,436
6,6,1,3,11,11,22,436
7,7,0,1,11,12,23,436
8,8,2,1,13,13,26,436
9,9,2,1,15,14,29,436
10,10,2,1,17,15,32,436
11,11,1,0,18,15,33,436
12,12,0,0,18,15,33,436
0,0,1,0,1,0,1,437
1,1,1,0,2,0,2,437
2,2,1,0,3,0,3,437
3,3,1,0,4,0,4,437
4,4,1,0,5,0,5,437
5,5,0,0,5,0,5,437
0,0,1,0,1,0,1,438
1,1,1,0,2,0,2,438
2,2,2,0,4,0,4,438
3,3,1,1,5,1,6,438
4,4,1,2,6,3,9,438
5,5,1,3,7,6,13,438
6,6,1,3,8,9,17,438
7,7,1,0,9,9,18,438
8,8,0,1,9,10,19,438
9,9,0,1,9,11,20,438
10,10,0,1,9,12,21,438
11,11,0,1,9,13,22,438
12,12,0,0,9,13,22,438
0,0,1,0,1,0,1,439
1,1,0,0,1,0,1,439
0,0,1,0,1,0,1,440
1,1,1,0,2,0,2,440
2,2,0,0,2,0,2,440
0,0,1,0,1,0,1,441
1,1,0,0,1,0,1,441
0,0,1,0,1,0,1,442
1,1,0,0,1,0,1,442
0,0,1,0,1,0,1,443
1,1,1,0,2,0,2,443
2,2,1,0,3,0,3,443
3,3,1,1,4,1,5,443
4,4,0,0,4,1,5,443
0,0,1,0,1,0,1,444
1,1,0,0,1,0,1,444
0,0,1,0,1,0,1,445
1,1,1,0,2,0,2,445
2,2,2,0,4,0,4,445
3,3,0,1,4,1,5,445
4,4,0,1,4,2,6,445
5,5,0,0,4,2,6,445
0,0,1,0,1,0,1,446
1,1,0,0,1,0,1,446
0,0,1,0,1,0,1,447
1,1,1,0,2,0,2,447
2,2,0,0,2,0,2,447
0,0,1,0,1,0,1,448
1,1,0,0,1,0,1,448
0,0,1,0,1,0,1,449
1,1,0,0,1,0,1,449
0,0,1,0,1,0,1,450
1,1,0,0,1,0,1,450
0,0,1,0,1,0,1,451
1,1,0,0,1,0,1,451
0,0,1,0,1,0,1,452
1,1,1,0,2,0,2,452
2,2,0,1,2,1,3,452
3,3,0,0,2,1,3,452
0,0,1,0,1,0,1,453
1,1,0,0,1,0,1,453
0,0,1,0,1,0,1,454
1,1,1,2,2,2,4,454
2,2,0,0,2,2,4,454
0,0,1,0,1,0,1,455
