,generation,new_infections_1,new_infections_2,total_infections_1,total_infections_2,total_infections,simulation_id
1,1,1,1,2,1,3,5015
2,2,1,0,3,1,4,5015
3,3,3,0,6,1,7,5015
4,4,1,0,7,1,8,5015
5,5,2,0,9,1,10,5015
6,6,1,0,10,1,11,5015
7,7,0,0,10,1,11,5015
0,0,1,0,1,0,1,5016
1,1,1,0,2,0,2,5016
2,2,0,0,2,0,2,5016
0,0,1,0,1,0,1,5017
1,1,1,1,2,1,3,5017
2,2,1,0,3,1,4,5017
3,3,1,0,4,1,5,5017
4,4,0,1,4,2,6,5017
5,5,0,2,4,4,8,5017
6,6,0,2,4,6,10,5017
7,7,1,0,5,6,11,5017
8,8,1,0,6,6,12,5017
9,9,0,0,6,6,12,5017
0,0,1,0,1,0,1,5018
1,1,0,0,1,0,1,5018
0,0,1,0,1,0,1,5019
1,1,0,0,1,0,1,5019
0,0,1,0,1,0,1,5020
1,1,1,0,2,0,2,5020
2,2,0,0,2,0,2,5020
0,0,1,0,1,0,1,5021
1,1,0,0,1,0,1,5021
0,0,1,0,1,0,1,5022
1,1,2,0,3,0,3,5022
2,2,1,0,4,0,4,5022
3,3,1,0,5,0,5,5022
4,4,2,0,7,0,7,5022
5,5,4,0,11,0,11,5022
6,6,6,0,17,0,17,5022
7,7,6,1,23,1,24,5022
8,8,5,2,28,3,31,5022
9,9,4,4,32,7,39,5022
10,10,6,3,38,10,48,5022
11,11,5,7,43,17,60,5022
12,12,5,4,48,21,69,5022
13,13,4,2,52,23,75,5022
14,14,2,3,54,26,80,5022
15,15,2,3,56,29,85,5022
16,16,0,0,56,29,85,5022
0,0,1,0,1,0,1,5023
1,1,0,0,1,0,1,5023
0,0,1,0,1,0,1,5024
1,1,2,0,3,0,3,5024
2,2,0,1,3,1,4,5024
3,3,0,1,3,2,5,5024
4,4,0,1,3,3,6,5024
5,5,0,1,3,4,7,5024
6,6,0,1,3,5,8,5024
7,7,0,1,3,6,9,5024
8,8,0,0,3,6,9,5024
0,0,1,0,1,0,1,5025
1,1,0,0,1,0,1,5025
0,0,1,0,1,0,1,5026
1,1,1,0,2,0,2,5026
2,2,0,0,2,0,2,5026
0,0,1,0,1,0,1,5027
1,1,1,0,2,0,2,5027
2,2,2,0,4,0,4,5027
3,3,0,0,4,0,4,5027
0,0,1,0,1,0,1,5028
1,1,0,0,1,0,1,5028
0,0,1,0,1,0,1,5029
1,1,0,2,1,2,3,5029
2,2,1,1,2,3,5,5029
3,3,1,0,3,3,6,5029
4,4,0,0,3,3,6,5029
0,0,1,0,1,0,1,5030
1,1,0,0,1,0,1,5030
0,0,1,0,1,0,1,5031
1,1,0,1,1,1,2,5031
2,2,0,0,1,1,2,5031
0,0,1,0,1,0,1,5032
1,1,0,0,1,0,1,5032
0,0,1,0,1,0,1,5033
1,1,0,0,1,0,1,5033
0,0,1,0,1,0,1,5034
1,1,1,0,2,0,2,5034
2,2,2,1,4,1,5,5034
3,3,3,0,7,1,8,5034
4,4,1,1,8,2,10,5034
5,5,1,0,9,2,11,5034
6,6,0,0,9,2,11,5034
0,0,1,0,1,0,1,5035
1,1,1,1,2,1,3,5035
2,2,3,1,5,2,7,5035
3,3,3,3,8,5,13,5035
4,4,1,2,9,7,16,5035
5,5,2,1,11,8,19,5035
6,6,1,0,12,8,20,5035
7,7,1,0,13,8,21,5035
8,8,1,0,14,8,22,5035
9,9,0,2,14,10,24,5035
10,10,0,1,14,11,25,5035
11,11,0,0,14,11,25,5035
0,0,1,0,1,0,1,5036
1,1,1,0,2,0,2,5036
2,2,0,0,2,0,2,5036
0,0,1,0,1,0,1,5037
1,1,0,1,1,1,2,5037
2,2,0,0,1,1,2,5037
0,0,1,0,1,0,1,5038
1,1,0,0,1,0,1,5038
0,0,1,0,1,0,1,5039
1,1,1,1,2,1,3,5039
2,2,0,1,2,2,4,5039
3,3,0,1,2,3,5,5039
4,4,0,0,2,3,5,5039
0,0,1,0,1,0,1,5040
1,1,1,0,2,0,2,5040
2,2,0,0,2,0,2,5040
0,0,1,0,1,0,1,5041
1,1,0,1,1,1,2,5041
2,2,0,0,1,1,2,5041
0,0,1,0,1,0,1,5042
1,1,0,0,1,0,1,5042
0,0,1,0,1,0,1,5043
1,1,0,0,1,0,1,5043
0,0,1,0,1,0,1,5044
1,1,2,0,3,0,3,5044
2,2,0,1,3,1,4,5044
3,3,1,1,4,2,6,5044
4,4,1,1,5,3,8,5044
5,5,1,1,6,4,10,5044
6,6,0,0,6,4,10,5044
0,0,1,0,1,0,1,5045
1,1,2,0,3,0,3,5045
2,2,1,0,4,0,4,5045
3,3,1,0,5,0,5,5045
4,4,0,0,5,0,5,5045
0,0,1,0,1,0,1,5046
1,1,1,0,2,0,2,5046
2,2,2,0,4,0,4,5046
3,3,1,1,5,1,6,5046
4,4,0,0,5,1,6,5046
0,0,1,0,1,0,1,5047
1,1,1,0,2,0,2,5047
2,2,0,0,2,0,2,5047
0,0,1,0,1,0,1,5048
1,1,1,0,2,0,2,5048
2,2,1,0,3,0,3,5048
3,3,0,0,3,0,3,5048
0,0,1,0,1,0,1,5049
1,1,1,0,2,0,2,5049
2,2,4,0,6,0,6,5049
3,3,5,1,11,1,12,5049
4,4,4,1,15,2,17,5049
5,5,0,2,15,4,19,5049
6,6,1,1,16,5,21,5049
7,7,1,0,17,5,22,5049
8,8,0,0,17,5,22,5049
0,0,1,0,1,0,1,5050
1,1,1,0,2,0,2,5050
2,2,0,1,2,1,3,5050
3,3,0,2,2,3,5,5050
4,4,0,3,2,6,8,5050
5,5,0,0,2,6,8,5050
0,0,1,0,1,0,1,5051
1,1,0,0,1,0,1,5051
0,0,1,0,1,0,1,5052
1,1,0,0,1,0,1,5052
0,0,1,0,1,0,1,5053
1,1,0,1,1,1,2,5053
2,2,0,0,1,1,2,5053
0,0,1,0,1,0,1,5054
1,1,0,1,1,1,2,5054
2,2,0,0,1,1,2,5054
0,0,1,0,1,0,1,5055
1,1,0,0,1,0,1,5055
0,0,1,0,1,0,1,5056
1,1,0,0,1,0,1,5056
0,0,1,0,1,0,1,5057
1,1,2,0,3,0,3,5057
2,2,1,1,4,1,5,5057
3,3,1,0,5,1,6,5057
4,4,3,0,8,1,9,5057
5,5,2,0,10,1,11,5057
6,6,1,1,11,2,13,5057
7,7,1,1,12,3,15,5057
8,8,0,0,12,3,15,5057
0,0,1,0,1,0,1,5058
1,1,1,0,2,0,2,5058
2,2,2,0,4,0,4,5058
3,3,2,0,6,0,6,5058
4,4,3,0,9,0,9,5058
5,5,3,1,12,1,13,5058
6,6,3,0,15,1,16,5058
7,7,2,0,17,1,18,5058
8,8,2,0,19,1,20,5058
9,9,2,0,21,1,22,5058
10,10,4,0,25,1,26,5058
11,11,3,1,28,2,30,5058
12,12,5,0,33,2,35,5058
13,13,1,0,34,2,36,5058
14,14,2,0,36,2,38,5058
15,15,1,1,37,3,40,5058
16,16,0,0,37,3,40,5058
0,0,1,0,1,0,1,5059
1,1,1,0,2,0,2,5059
2,2,1,0,3,0,3,5059
3,3,0,0,3,0,3,5059
0,0,1,0,1,0,1,5060
1,1,0,0,1,0,1,5060
0,0,1,0,1,0,1,5061
1,1,2,0,3,0,3,5061
2,2,3,0,6,0,6,5061
3,3,5,0,11,0,11,5061
4,4,3,0,14,0,14,5061
5,5,4,1,18,1,19,5061
6,6,2,1,20,2,22,5061
7,7,0,0,20,2,22,5061
0,0,1,0,1,0,1,5062
1,1,0,0,1,0,1,5062
0,0,1,0,1,0,1,5063
1,1,0,0,1,0,1,5063
0,0,1,0,1,0,1,5064
1,1,1,0,2,0,2,5064
2,2,0,0,2,0,2,5064
0,0,1,0,1,0,1,5065
1,1,2,0,3,0,3,5065
2,2,1,0,4,0,4,5065
3,3,1,0,5,0,5,5065
4,4,0,0,5,0,5,5065
0,0,1,0,1,0,1,5066
1,1,0,1,1,1,2,5066
2,2,0,0,1,1,2,5066
0,0,1,0,1,0,1,5067
1,1,0,0,1,0,1,5067
0,0,1,0,1,0,1,5068
1,1,0,1,1,1,2,5068
2,2,0,3,1,4,5,5068
3,3,1,5,2,9,11,5068
4,4,2,6,4,15,19,5068
5,5,2,1,6,16,22,5068
6,6,0,0,6,16,22,5068
0,0,1,0,1,0,1,5069
1,1,0,0,1,0,1,5069
0,0,1,0,1,0,1,5070
1,1,1,1,2,1,3,5070
2,2,0,0,2,1,3,5070
0,0,1,0,1,0,1,5071
1,1,1,0,2,0,2,5071
2,2,3,0,5,0,5,5071
3,3,3,0,8,0,8,5071
4,4,4,1,12,1,13,5071
5,5,5,2,17,3,20,5071
6,6,6,1,23,4,27,5071
7,7,5,0,28,4,32,5071
8,8,5,1,33,5,38,5071
9,9,3,1,36,6,42,5071
10,10,1,1,37,7,44,5071
11,11,1,0,38,7,45,5071
12,12,0,0,38,7,45,5071
0,0,1,0,1,0,1,5072
1,1,2,0,3,0,3,5072
2,2,2,0,5,0,5,5072
3,3,1,1,6,1,7,5072
4,4,1,1,7,2,9,5072
5,5,0,1,7,3,10,5072
6,6,1,0,8,3,11,5072
7,7,2,0,10,3,13,5072
8,8,1,3,11,6,17,5072
9,9,1,3,12,9,21,5072
10,10,0,3,12,12,24,5072
11,11,1,2,13,14,27,5072
12,12,2,0,15,14,29,5072
13,13,3,0,18,14,32,5072
14,14,4,1,22,15,37,5072
15,15,4,1,26,16,42,5072
16,16,1,2,27,18,45,5072
17,17,2,2,29,20,49,5072
18,18,0,2,29,22,51,5072
19,19,1,1,30,23,53,5072
20,20,1,0,31,23,54,5072
21,21,2,1,33,24,57,5072
22,22,5,0,38,24,62,5072
23,23,3,4,41,28,69,5072
24,24,4,2,45,30,75,5072
25,25,4,3,49,33,82,5072
26,26,4,4,53,37,90,5072
27,27,1,2,54,39,93,5072
28,28,3,2,57,41,98,5072
29,29,5,3,62,44,106,5072
30,30,5,3,67,47,114,5072
31,31,9,1,76,48,124,5072
32,32,6,1,82,49,131,5072
33,33,7,0,89,49,138,5072
34,34,5,1,94,50,144,5072
35,35,4,2,98,52,150,5072
36,36,3,2,101,54,155,5072
37,37,1,3,102,57,159,5072
38,38,0,2,102,59,161,5072
39,39,1,2,103,61,164,5072
40,40,0,5,103,66,169,5072
41,41,1,4,104,70,174,5072
42,42,2,3,106,73,179,5072
43,43,1,2,107,75,182,5072
44,44,1,3,108,78,186,5072
45,45,2,2,110,80,190,5072
46,46,2,1,112,81,193,5072
47,47,0,1,112,82,194,5072
48,48,0,2,112,84,196,5072
49,49,0,1,112,85,197,5072
50,50,0,0,112,85,197,5072
0,0,1,0,1,0,1,5073
1,1,1,0,2,0,2,5073
2,2,0,0,2,0,2,5073
0,0,1,0,1,0,1,5074
1,1,0,0,1,0,1,5074
0,0,1,0,1,0,1,5075
1,1,1,1,2,1,3,5075
2,2,0,0,2,1,3,5075
0,0,1,0,1,0,1,5076
1,1,0,0,1,0,1,5076
0,0,1,0,1,0,1,5077
1,1,0,0,1,0,1,5077
0,0,1,0,1,0,1,5078
1,1,1,0,2,0,2,5078
2,2,1,0,3,0,3,5078
3,3,1,0,4,0,4,5078
4,4,1,0,5,0,5,5078
5,5,3,1,8,1,9,5078
6,6,2,1,10,2,12,5078
7,7,0,0,10,2,12,5078
0,0,1,0,1,0,1,5079
1,1,1,0,2,0,2,5079
2,2,1,0,3,0,3,5079
3,3,0,0,3,0,3,5079
0,0,1,0,1,0,1,5080
1,1,1,0,2,0,2,5080
2,2,0,0,2,0,2,5080
0,0,1,0,1,0,1,5081
1,1,0,0,1,0,1,5081
0,0,1,0,1,0,1,5082
1,1,2,0,3,0,3,5082
2,2,0,1,3,1,4,5082
3,3,0,0,3,1,4,5082
0,0,1,0,1,0,1,5083
1,1,0,0,1,0,1,5083
0,0,1,0,1,0,1,5084
1,1,1,0,2,0,2,5084
2,2,1,0,3,0,3,5084
3,3,3,0,6,0,6,5084
4,4,3,1,9,1,10,5084
5,5,4,0,13,1,14,5084
6,6,0,1,13,2,15,5084
7,7,1,2,14,4,18,5084
8,8,3,4,17,8,25,5084
9,9,1,4,18,12,30,5084
10,10,1,3,19,15,34,5084
11,11,2,5,21,20,41,5084
12,12,6,4,27,24,51,5084
13,13,3,6,30,30,60,5084
14,14,1,5,31,35,66,5084
15,15,2,1,33,36,69,5084
16,16,1,0,34,36,70,5084
17,17,1,0,35,36,71,5084
18,18,0,0,35,36,71,5084
0,0,1,0,1,0,1,5085
1,1,1,0,2,0,2,5085
2,2,0,1,2,1,3,5085
3,3,0,0,2,1,3,5085
0,0,1,0,1,0,1,5086
1,1,0,0,1,0,1,5086
0,0,1,0,1,0,1,5087
1,1,1,0,2,0,2,5087
2,2,1,0,3,0,3,5087
3,3,0,0,3,0,3,5087
0,0,1,0,1,0,1,5088
1,1,1,0,2,0,2,5088
2,2,0,1,2,1,3,5088
3,3,0,0,2,1,3,5088
0,0,1,0,1,0,1,5089
1,1,1,0,2,0,2,5089
2,2,0,0,2,0,2,5089
0,0,1,0,1,0,1,5090
1,1,0,1,1,1,2,5090
2,2,0,0,1,1,2,5090
0,0,1,0,1,0,1,5091
1,1,0,2,1,2,3,5091
2,2,0,0,1,2,3,5091
0,0,1,0,1,0,1,5092
1,1,2,0,3,0,3,5092
2,2,0,0,3,0,3,5092
0,0,1,0,1,0,1,5093
1,1,0,0,1,0,1,5093
0,0,1,0,1,0,1,5094
1,1,1,0,2,0,2,5094
2,2,2,1,4,1,5,5094
3,3,1,0,5,1,6,5094
4,4,1,0,6,1,7,5094
5,5,1,0,7,1,8,5094
6,6,0,0,7,1,8,5094
0,0,1,0,1,0,1,5095
1,1,0,0,1,0,1,5095
0,0,1,0,1,0,1,5096
1,1,2,0,3,0,3,5096
2,2,4,0,7,0,7,5096
3,3,2,1,9,1,10,5096
4,4,1,2,10,3,13,5096
5,5,0,2,10,5,15,5096
6,6,1,1,11,6,17,5096
7,7,2,0,13,6,19,5096
8,8,1,1,14,7,21,5096
9,9,1,2,15,9,24,5096
10,10,1,3,16,12,28,5096
11,11,1,3,17,15,32,5096
12,12,0,0,17,15,32,5096
0,0,1,0,1,0,1,5097
1,1,2,0,3,0,3,5097
2,2,2,0,5,0,5,5097
3,3,1,0,6,0,6,5097
4,4,1,0,7,0,7,5097
5,5,0,0,7,0,7,5097
0,0,1,0,1,0,1,5098
1,1,0,1,1,1,2,5098
2,2,0,1,1,2,3,5098
3,3,0,0,1,2,3,5098
0,0,1,0,1,0,1,5099
1,1,1,0,2,0,2,5099
2,2,0,1,2,1,3,5099
3,3,0,2,2,3,5,5099
4,4,0,1,2,4,6,5099
5,5,1,1,3,5,8,5099
6,6,0,0,3,5,8,5099
0,0,1,0,1,0,1,5100
1,1,0,0,1,0,1,5100
0,0,1,0,1,0,1,5101
1,1,3,0,4,0,4,5101
2,2,2,1,6,1,7,5101
3,3,0,2,6,3,9,5101
4,4,0,1,6,4,10,5101
5,5,0,1,6,5,11,5101
6,6,0,1,6,6,12,5101
7,7,0,0,6,6,12,5101
0,0,1,0,1,0,1,5102
1,1,0,0,1,0,1,5102
0,0,1,0,1,0,1,5103
1,1,0,1,1,1,2,5103
2,2,0,0,1,1,2,5103
0,0,1,0,1,0,1,5104
1,1,0,1,1,1,2,5104
2,2,0,0,1,1,2,5104
0,0,1,0,1,0,1,5105
1,1,0,1,1,1,2,5105
2,2,0,2,1,3,4,5105
3,3,1,1,2,4,6,5105
4,4,2,2,4,6,10,5105
5,5,1,3,5,9,14,5105
6,6,0,0,5,9,14,5105
0,0,1,0,1,0,1,5106
1,1,1,0,2,0,2,5106
2,2,0,0,2,0,2,5106
0,0,1,0,1,0,1,5107
1,1,1,0,2,0,2,5107
2,2,0,0,2,0,2,5107
0,0,1,0,1,0,1,5108
1,1,1,0,2,0,2,5108
2,2,0,1,2,1,3,5108
3,3,1,0,3,1,4,5108
4,4,0,0,3,1,4,5108
0,0,1,0,1,0,1,5109
1,1,0,0,1,0,1,5109
0,0,1,0,1,0,1,5110
1,1,0,1,1,1,2,5110
2,2,0,2,1,3,4,5110
3,3,1,3,2,6,8,5110
4,4,1,2,3,8,11,5110
5,5,1,3,4,11,15,5110
6,6,3,1,7,12,19,5110
7,7,0,1,7,13,20,5110
8,8,0,0,7,13,20,5110
0,0,1,0,1,0,1,5111
1,1,1,0,2,0,2,5111
2,2,0,0,2,0,2,5111
0,0,1,0,1,0,1,5112
1,1,2,0,3,0,3,5112
2,2,2,0,5,0,5,5112
3,3,1,0,6,0,6,5112
4,4,0,0,6,0,6,5112
0,0,1,0,1,0,1,5113
1,1,0,0,1,0,1,5113
0,0,1,0,1,0,1,5114
1,1,1,0,2,0,2,5114
2,2,0,0,2,0,2,5114
0,0,1,0,1,0,1,5115
1,1,1,0,2,0,2,5115
2,2,1,0,3,0,3,5115
3,3,2,0,5,0,5,5115
4,4,3,1,8,1,9,5115
5,5,2,2,10,3,13,5115
6,6,0,3,10,6,16,5115
7,7,0,3,10,9,19,5115
8,8,1,1,11,10,21,5115
9,9,0,1,11,11,22,5115
10,10,0,0,11,11,22,5115
0,0,1,0,1,0,1,5116
1,1,0,2,1,2,3,5116
2,2,0,2,1,4,5,5116
3,3,0,2,1,6,7,5116
4,4,1,3,2,9,11,5116
5,5,2,3,4,12,16,5116
6,6,1,0,5,12,17,5116
7,7,2,0,7,12,19,5116
8,8,4,1,11,13,24,5116
9,9,3,1,14,14,28,5116
10,10,2,0,16,14,30,5116
11,11,0,0,16,14,30,5116
0,0,1,0,1,0,1,5117
1,1,0,0,1,0,1,5117
0,0,1,0,1,0,1,5118
1,1,3,0,4,0,4,5118
2,2,2,3,6,3,9,5118
3,3,4,2,10,5,15,5118
4,4,7,6,17,11,28,5118
5,5,2,7,19,18,37,5118
6,6,2,5,21,23,44,5118
7,7,4,6,25,29,54,5118
8,8,5,7,30,36,66,5118
9,9,2,6,32,42,74,5118
10,10,2,4,34,46,80,5118
11,11,2,8,36,54,90,5118
12,12,5,6,41,60,101,5118
13,13,3,8,44,68,112,5118
14,14,3,3,47,71,118,5118
15,15,1,1,48,72,120,5118
16,16,1,0,49,72,121,5118
17,17,1,1,50,73,123,5118
18,18,1,0,51,73,124,5118
19,19,0,0,51,73,124,5118
0,0,1,0,1,0,1,5119
1,1,1,1,2,1,3,5119
2,2,2,0,4,1,5,5119
3,3,1,0,5,1,6,5119
4,4,1,0,6,1,7,5119
5,5,0,0,6,1,7,5119
0,0,1,0,1,0,1,5120
1,1,0,0,1,0,1,5120
0,0,1,0,1,0,1,5121
1,1,1,0,2,0,2,5121
2,2,0,0,2,0,2,5121
0,0,1,0,1,0,1,5122
1,1,1,0,2,0,2,5122
2,2,0,0,2,0,2,5122
0,0,1,0,1,0,1,5123
1,1,1,0,2,0,2,5123
2,2,1,0,3,0,3,5123
3,3,0,0,3,0,3,5123
0,0,1,0,1,0,1,5124
1,1,0,0,1,0,1,5124
0,0,1,0,1,0,1,5125
1,1,0,0,1,0,1,5125
0,0,1,0,1,0,1,5126
1,1,3,0,4,0,4,5126
2,2,1,0,5,0,5,5126
3,3,1,0,6,0,6,5126
4,4,0,0,6,0,6,5126
0,0,1,0,1,0,1,5127
1,1,0,0,1,0,1,5127
0,0,1,0,1,0,1,5128
1,1,1,0,2,0,2,5128
2,2,0,0,2,0,2,5128
0,0,1,0,1,0,1,5129
1,1,0,0,1,0,1,5129
0,0,1,0,1,0,1,5130
1,1,3,0,4,0,4,5130
2,2,1,0,5,0,5,5130
3,3,0,0,5,0,5,5130
0,0,1,0,1,0,1,5131
1,1,1,0,2,0,2,5131
2,2,0,0,2,0,2,5131
0,0,1,0,1,0,1,5132
1,1,1,1,2,1,3,5132
2,2,2,1,4,2,6,5132
3,3,2,2,6,4,10,5132
4,4,1,1,7,5,12,5132
5,5,1,0,8,5,13,5132
6,6,0,0,8,5,13,5132
0,0,1,0,1,0,1,5133
1,1,1,0,2,0,2,5133
2,2,0,0,2,0,2,5133
0,0,1,0,1,0,1,5134
1,1,0,0,1,0,1,5134
0,0,1,0,1,0,1,5135
1,1,0,0,1,0,1,5135
0,0,1,0,1,0,1,5136
1,1,0,0,1,0,1,5136
0,0,1,0,1,0,1,5137
1,1,0,0,1,0,1,5137
0,0,1,0,1,0,1,5138
1,1,1,0,2,0,2,5138
2,2,0,0,2,0,2,5138
0,0,1,0,1,0,1,5139
1,1,0,0,1,0,1,5139
0,0,1,0,1,0,1,5140
1,1,0,0,1,0,1,5140
0,0,1,0,1,0,1,5141
1,1,2,0,3,0,3,5141
2,2,2,1,5,1,6,5141
3,3,5,2,10,3,13,5141
4,4,6,3,16,6,22,5141
5,5,4,2,20,8,28,5141
6,6,2,2,22,10,32,5141
7,7,0,5,22,15,37,5141
8,8,0,3,22,18,40,5141
9,9,2,2,24,20,44,5141
10,10,0,2,24,22,46,5141
11,11,1,2,25,24,49,5141
12,12,0,0,25,24,49,5141
0,0,1,0,1,0,1,5142
1,1,1,0,2,0,2,5142
2,2,0,1,2,1,3,5142
3,3,0,1,2,2,4,5142
4,4,1,1,3,3,6,5142
5,5,0,1,3,4,7,5142
6,6,0,0,3,4,7,5142
0,0,1,0,1,0,1,5143
1,1,0,0,1,0,1,5143
0,0,1,0,1,0,1,5144
1,1,0,1,1,1,2,5144
2,2,1,0,2,1,3,5144
3,3,1,0,3,1,4,5144
4,4,0,0,3,1,4,5144
0,0,1,0,1,0,1,5145
1,1,0,1,1,1,2,5145
2,2,0,3,1,4,5,5145
3,3,0,4,1,8,9,5145
4,4,0,3,1,11,12,5145
5,5,0,3,1,14,15,5145
6,6,0,3,1,17,18,5145
7,7,0,2,1,19,20,5145
8,8,0,4,1,23,24,5145
9,9,0,5,1,28,29,5145
10,10,1,1,2,29,31,5145
11,11,1,1,3,30,33,5145
12,12,1,1,4,31,35,5145
13,13,1,2,5,33,38,5145
14,14,3,2,8,35,43,5145
15,15,3,4,11,39,50,5145
16,16,4,1,15,40,55,5145
17,17,7,1,22,41,63,5145
18,18,2,2,24,43,67,5145
19,19,2,4,26,47,73,5145
20,20,0,1,26,48,74,5145
21,21,0,0,26,48,74,5145
0,0,1,0,1,0,1,5146
1,1,2,0,3,0,3,5146
2,2,1,1,4,1,5,5146
3,3,1,0,5,1,6,5146
4,4,0,0,5,1,6,5146
0,0,1,0,1,0,1,5147
1,1,1,0,2,0,2,5147
2,2,0,1,2,1,3,5147
3,3,1,0,3,1,4,5147
4,4,0,0,3,1,4,5147
0,0,1,0,1,0,1,5148
1,1,1,0,2,0,2,5148
2,2,0,1,2,1,3,5148
3,3,0,0,2,1,3,5148
0,0,1,0,1,0,1,5149
1,1,0,0,1,0,1,5149
0,0,1,0,1,0,1,5150
1,1,0,1,1,1,2,5150
2,2,0,1,1,2,3,5150
3,3,0,0,1,2,3,5150
0,0,1,0,1,0,1,5151
1,1,0,0,1,0,1,5151
0,0,1,0,1,0,1,5152
1,1,0,0,1,0,1,5152
0,0,1,0,1,0,1,5153
1,1,1,0,2,0,2,5153
2,2,2,1,4,1,5,5153
3,3,1,0,5,1,6,5153
4,4,0,0,5,1,6,5153
0,0,1,0,1,0,1,5154
1,1,1,0,2,0,2,5154
2,2,1,0,3,0,3,5154
3,3,2,0,5,0,5,5154
4,4,1,0,6,0,6,5154
5,5,2,1,8,1,9,5154
6,6,2,3,10,4,14,5154
7,7,3,2,13,6,19,5154
8,8,2,2,15,8,23,5154
9,9,3,2,18,10,28,5154
10,10,1,3,19,13,32,5154
11,11,1,2,20,15,35,5154
12,12,0,1,20,16,36,5154
13,13,0,0,20,16,36,5154
0,0,1,0,1,0,1,5155
1,1,1,0,2,0,2,5155
2,2,0,0,2,0,2,5155
0,0,1,0,1,0,1,5156
1,1,0,0,1,0,1,5156
0,0,1,0,1,0,1,5157
1,1,0,0,1,0,1,5157
0,0,1,0,1,0,1,5158
1,1,0,1,1,1,2,5158
2,2,0,2,1,3,4,5158
3,3,0,3,1,6,7,5158
4,4,0,5,1,11,12,5158
5,5,0,1,1,12,13,5158
6,6,0,1,1,13,14,5158
7,7,0,0,1,13,14,5158
0,0,1,0,1,0,1,5159
1,1,2,1,3,1,4,5159
2,2,0,4,3,5,8,5159
3,3,0,4,3,9,12,5159
4,4,0,0,3,9,12,5159
0,0,1,0,1,0,1,5160
1,1,1,0,2,0,2,5160
2,2,1,0,3,0,3,5160
3,3,1,0,4,0,4,5160
4,4,1,1,5,1,6,5160
5,5,0,0,5,1,6,5160
0,0,1,0,1,0,1,5161
1,1,2,0,3,0,3,5161
2,2,2,0,5,0,5,5161
3,3,2,1,7,1,8,5161
4,4,2,1,9,2,11,5161
5,5,2,1,11,3,14,5161
6,6,1,0,12,3,15,5161
7,7,1,0,13,3,16,5161
8,8,2,1,15,4,19,5161
9,9,0,2,15,6,21,5161
10,10,0,3,15,9,24,5161
11,11,0,3,15,12,27,5161
12,12,1,0,16,12,28,5161
13,13,2,0,18,12,30,5161
14,14,1,0,19,12,31,5161
15,15,0,0,19,12,31,5161
0,0,1,0,1,0,1,5162
1,1,2,0,3,0,3,5162
2,2,1,0,4,0,4,5162
3,3,0,0,4,0,4,5162
0,0,1,0,1,0,1,5163
1,1,0,0,1,0,1,5163
0,0,1,0,1,0,1,5164
1,1,2,0,3,0,3,5164
2,2,2,0,5,0,5,5164
3,3,0,2,5,2,7,5164
4,4,0,1,5,3,8,5164
5,5,2,1,7,4,11,5164
6,6,2,2,9,6,15,5164
7,7,1,0,10,6,16,5164
8,8,1,0,11,6,17,5164
9,9,0,0,11,6,17,5164
0,0,1,0,1,0,1,5165
1,1,1,1,2,1,3,5165
2,2,1,0,3,1,4,5165
3,3,0,0,3,1,4,5165
0,0,1,0,1,0,1,5166
1,1,1,0,2,0,2,5166
2,2,2,0,4,0,4,5166
3,3,0,0,4,0,4,5166
0,0,1,0,1,0,1,5167
1,1,0,0,1,0,1,5167
0,0,1,0,1,0,1,5168
1,1,1,0,2,0,2,5168
2,2,0,0,2,0,2,5168
0,0,1,0,1,0,1,5169
1,1,1,1,2,1,3,5169
2,2,2,0,4,1,5,5169
3,3,1,0,5,1,6,5169
4,4,4,0,9,1,10,5169
5,5,3,0,12,1,13,5169
6,6,5,0,17,1,18,5169
7,7,4,0,21,1,22,5169
8,8,3,1,24,2,26,5169
9,9,4,1,28,3,31,5169
10,10,3,1,31,4,35,5169
11,11,1,0,32,4,36,5169
12,12,0,0,32,4,36,5169
0,0,1,0,1,0,1,5170
1,1,0,0,1,0,1,5170
0,0,1,0,1,0,1,5171
1,1,0,0,1,0,1,5171
0,0,1,0,1,0,1,5172
1,1,1,0,2,0,2,5172
2,2,1,1,3,1,4,5172
3,3,0,2,3,3,6,5172
4,4,0,0,3,3,6,5172
0,0,1,0,1,0,1,5173
1,1,1,0,2,0,2,5173
2,2,2,0,4,0,4,5173
3,3,2,1,6,1,7,5173
4,4,3,1,9,2,11,5173
5,5,1,2,10,4,14,5173
6,6,0,2,10,6,16,5173
7,7,1,2,11,8,19,5173
8,8,0,2,11,10,21,5173
9,9,2,1,13,11,24,5173
10,10,2,0,15,11,26,5173
11,11,2,0,17,11,28,5173
12,12,1,0,18,11,29,5173
13,13,0,0,18,11,29,5173
0,0,1,0,1,0,1,5174
1,1,1,0,2,0,2,5174
2,2,1,0,3,0,3,5174
3,3,2,0,5,0,5,5174
4,4,1,0,6,0,6,5174
5,5,3,0,9,0,9,5174
6,6,2,0,11,0,11,5174
7,7,1,0,12,0,12,5174
8,8,0,0,12,0,12,5174
0,0,1,0,1,0,1,5175
1,1,1,0,2,0,2,5175
2,2,0,0,2,0,2,5175
0,0,1,0,1,0,1,5176
1,1,0,0,1,0,1,5176
0,0,1,0,1,0,1,5177
1,1,0,0,1,0,1,5177
0,0,1,0,1,0,1,5178
1,1,2,1,3,1,4,5178
2,2,1,2,4,3,7,5178
3,3,1,1,5,4,9,5178
